outcome,term,estimate,std.error,statistic,p.value,lwr,upr,model
w4.cigarettes,raceNon Hispanic Asian/Pacific Islander,0.00679031452716899,0.259688322512087,0.0261479394278614,0.979139339984228,-0.502189444802143,0.515770073856481,model 1
w4.cigarettes,raceHispanic,-0.702341191710689,0.162976553486697,-4.30946155557287,1.63652503005818e-05,-1.02176936686908,-0.382913016552296,model 1
w4.cigarettes,raceMultiple Races or Other,0.0619164077699886,0.164604441748932,0.376152715638309,0.706803365742759,-0.260702369753239,0.384535185293216,model 1
w4.cigarettes,pseudo.gpa,-0.432138498076316,0.0595313231463653,-7.25901047107333,3.89932293561513e-13,-0.548817747395208,-0.315459248757424,model 1
w4.cigarettes,sespc_al,0.0196015087702591,0.0371239705266942,0.528001409659683,0.597498357543971,-0.053160136425188,0.0923631539657062,model 1
w4.cigarettes,nhood1_d,0.00804422648275712,0.00474789259422573,1.69427305338379,0.0902134085791521,-0.00126147200438975,0.017349924969904,model 1
w4.cigarettes,w1.cigarettes,1.73397660543549,0.101586360754028,17.0689902912654,2.52529578445736e-65,1.5348709970371,1.93308221383387,model 1
,,,,,,,,
w4.cigarettes,(Intercept),0.674508311708153,0.232461609143165,2.90159013436385,0.0037127395373053,0.218891929999322,1.13012469341698,model 2
w4.cigarettes,w4.GE_male_std,0.272402042810784,0.0414894361211375,6.56557592191531,5.18321356333617e-11,0.191084242274479,0.353719843347088,model 2
w4.cigarettes,raceNon Hispanic Black/Af-Am,-0.468891076923396,0.159354114725296,-2.94244725171796,0.00325629255440691,-0.78121940257324,-0.156562751273552,model 2
w4.cigarettes,raceNon Hispanic Asian/Pacific Islander,0.0516258848062259,0.265927989338278,0.194134829262197,0.846070310575143,-0.469583396777951,0.572835166390403,model 2
w4.cigarettes,raceHispanic,-0.675964513811167,0.162782064326937,-4.15257366716727,3.28756872216559e-05,-0.995011497221045,-0.356917530401288,model 2
w4.cigarettes,raceMultiple Races or Other,0.0737430117770901,0.173003549485839,0.426251438171368,0.6699246394603,-0.265337714412746,0.412823737966927,model 2
w4.cigarettes,pseudo.gpa,-0.415623526088775,0.0603373466899353,-6.88832951545919,5.64513318934563e-12,-0.533882552523755,-0.297364499653795,model 2
w4.cigarettes,sespc_al,0.0174694616910684,0.0374911250149359,0.465962589389058,0.641242278904526,-0.0560117930780947,0.0909507164602315,model 2
w4.cigarettes,nhood1_d,0.00836186754576496,0.00472450534814926,1.7698927040141,0.0767450164721146,-0.000897992781374462,0.0176217278729044,model 2
w4.cigarettes,w1.cigarettes,1.72402405650783,0.101285694646918,17.0213973702583,5.69940638412486e-65,1.52550774285075,1.92254037016491,model 2
,,,,,,,,
w4.cigarettes,(Intercept),0.71853311601982,0.230185230903024,3.12154308597902,0.00179905920098812,0.267378353676856,1.16968787836278,model 3
w4.cigarettes,delta_w1_w4_GE,0.130806954803154,0.0303625227323017,4.30817149011114,1.64609737665928e-05,0.0712975037680636,0.190316405838244,model 3
w4.cigarettes,raceNon Hispanic Black/Af-Am,-0.450923148940956,0.157899038567802,-2.85576880664367,0.00429327631334755,-0.76039957772735,-0.141446720154562,model 3
w4.cigarettes,raceNon Hispanic Asian/Pacific Islander,0.00667535274221689,0.258637657331242,0.0258096706067348,0.979409148390737,-0.500245140672829,0.513595846157263,model 3
w4.cigarettes,raceHispanic,-0.706474168578183,0.163158977002972,-4.3299742469292,1.49126780819638e-05,-1.02625988725841,-0.386688449897959,model 3
w4.cigarettes,raceMultiple Races or Other,0.0919550717139201,0.172180236921369,0.534062871314982,0.593298036550874,-0.245511991501536,0.429422134929377,model 3
w4.cigarettes,pseudo.gpa,-0.43410069910559,0.0605928990063782,-7.16421736249813,7.82321920960515e-13,-0.552860598876965,-0.315340799334216,model 3
w4.cigarettes,sespc_al,0.0155509814952031,0.0377755957056488,0.411667406025252,0.68058321820233,-0.0584878255824145,0.0895897885728207,model 3
w4.cigarettes,nhood1_d,0.00857614818873623,0.00468411643636753,1.83089987305843,0.0671154893009482,-0.000604551325936243,0.0177568477034087,model 3
w4.cigarettes,w1.cigarettes,1.7503134412598,0.10197926557907,17.1634246561885,4.98834845857377e-66,1.55043775355498,1.95018912896462,model 3
,,,,,,,,
w4.cigarettes,(Intercept),0.674572200115118,0.232487480698564,2.90154204470798,0.00371330945282586,0.218905111089482,1.13023928914075,model 4
w4.cigarettes,w1.GE_male_std,0.00504536396948139,0.0387046155913464,0.130355615018934,0.896285080966315,-0.070814288625025,0.0809050165639878,model 4
w4.cigarettes,w4.GE_male_std,0.271759776167457,0.0420687893486259,6.45989058338172,1.04778712451052e-10,0.189306464170948,0.354213088163966,model 4
w4.cigarettes,raceNon Hispanic Black/Af-Am,-0.470171596780573,0.159514514596392,-2.94751608008973,0.00320338091534391,-0.782814300400889,-0.157528893160256,model 4
w4.cigarettes,raceNon Hispanic Asian/Pacific Islander,0.0522682369401704,0.265661151008928,0.196747762108483,0.844024931763982,-0.468418051128786,0.572954525009126,model 4
w4.cigarettes,raceHispanic,-0.675494193719442,0.16290374647749,-4.1465847675442,3.3747127465947e-05,-0.994779669761966,-0.356208717676918,model 4
w4.cigarettes,raceMultiple Races or Other,0.0729437570408429,0.173096276982728,0.421405695791605,0.673458860707249,-0.266318711703274,0.412206225784959,model 4
w4.cigarettes,pseudo.gpa,-0.415349779662889,0.0604299392700016,-6.87324502854624,6.27576313410501e-12,-0.533790284220035,-0.296909275105744,model 4
w4.cigarettes,sespc_al,0.0175790324167646,0.037393308379584,0.470111717270848,0.638275203183883,-0.0557105052700198,0.0908685701035491,model 4
w4.cigarettes,nhood1_d,0.00834792599811484,0.00471224736286743,1.77153815478716,0.0764712536896044,-0.000887909119349169,0.0175837611155789,model 4
w4.cigarettes,w1.cigarettes,1.72334422342557,0.10246121703935,16.8194783667632,1.75698878189464e-63,1.52252392821631,1.92416451863484,model 4
,,,,,,,,
w4.cigarettes,(Intercept),0.41690861612004,0.247671977928733,1.68330959201208,0.092315174502051,-0.0685195406000753,0.902336772840154,model 5
w4.cigarettes,delta_w1_w4_GE,0.254717579570616,0.0503789649420108,5.05603042586942,4.28073068405746e-07,0.155976622705869,0.353458536435363,model 5
w4.cigarettes,above_school_avg,0.414187206182604,0.100379163392568,4.12622691985167,3.68763416643529e-05,0.217447661134909,0.610926751230299,model 5
w4.cigarettes,raceNon Hispanic Black/Af-Am,-0.457399339993396,0.156956344674003,-2.91418190799111,0.00356622035763934,-0.765028122699496,-0.149770557287296,model 5
w4.cigarettes,raceNon Hispanic Asian/Pacific Islander,0.0219186497828773,0.262181836355487,0.0836009469136462,0.933373714045641,-0.491948306874451,0.535785606440205,model 5
w4.cigarettes,raceHispanic,-0.699003039719689,0.163376026739434,-4.27849209991204,1.88163667013125e-05,-1.01921416806623,-0.378791911373144,model 5
w4.cigarettes,raceMultiple Races or Other,0.0691729310203381,0.171727150921587,0.402807189481197,0.687090071763621,-0.267406099953648,0.405751961994324,model 5
w4.cigarettes,pseudo.gpa,-0.421424806942217,0.0614223793982786,-6.86109543574645,6.83344897647188e-12,-0.541810458407598,-0.301039155476835,model 5
w4.cigarettes,sespc_al,0.0147601383583637,0.0379246790785989,0.389196130777357,0.697131065464628,-0.0595708667609298,0.0890911434776571,model 5
w4.cigarettes,nhood1_d,0.00820056969073458,0.00468529259002788,1.75027909851107,0.080070165745046,-0.000982435042752442,0.0173835744242216,model 5
w4.cigarettes,w1.cigarettes,1.72939430581179,0.10169590566908,17.0055450554644,7.47071229790417e-65,1.53007399332521,1.92871461829837,model 5
w4.cigarettes,delta_w1_w4_GE:above_school_avg,-0.0844221168766674,0.0595036884250159,-1.41877115706958,0.155965744178773,-0.201047203136991,0.0322029693836567,model 5
,,,,,,,,
w4.marijuana,(Intercept),1.48175222104901,0.197265396833724,7.51146549183169,5.84690848551249e-14,1.0951191478589,1.86838529423911,model 0
w4.marijuana,w1.GE_male_std,0.164703928249061,0.0341705132190621,4.82006012590939,1.43514961318237e-06,0.0977309530064493,0.231676903491672,model 0
w4.marijuana,raceNon Hispanic Black/Af-Am,-0.446602749540127,0.140241256871573,-3.18453185248553,0.00144988353468551,-0.72147056215504,-0.171734936925215,model 0
w4.marijuana,raceNon Hispanic Asian/Pacific Islander,-0.180512963186369,0.182943372086913,-0.98671496609678,0.32378239108859,-0.53907538368703,0.178049457314291,model 0
w4.marijuana,raceHispanic,-0.248139503411023,0.120766890886293,-2.05469811791923,0.0399081718544644,-0.484838260073034,-0.0114407467490106,model 0
w4.marijuana,raceMultiple Races or Other,0.035685387463954,0.181727004780906,0.196368104492654,0.84432205915315,-0.32049299692496,0.391863771852868,model 0
w4.marijuana,pseudo.gpa,-0.262127587817925,0.0540298609021724,-4.85153179077287,1.22511567293801e-06,-0.368024169275892,-0.156231006359959,model 0
w4.marijuana,sespc_al,0.16900030028681,0.0322033446630478,5.24791142209312,1.53833225123737e-07,0.105882904565506,0.232117696008114,model 0
w4.marijuana,nhood1_d,-0.00779940897919957,0.00438724941704964,-1.77774460437322,0.0754458103031866,-0.0163982598278112,0.000799441869412083,model 0
,,,,,,,,
w4.marijuana,(Intercept),0.760661265422454,0.207374000517405,3.66806476956889,0.000244393281105145,0.35421569307835,1.16710683776656,model 1
w4.marijuana,w1.GE_male_std,0.123540988393111,0.0354139447324671,3.48848424897016,0.000485767440918754,0.0541309321669836,0.192951044619238,model 1
w4.marijuana,raceNon Hispanic Black/Af-Am,-0.428912099946673,0.142931865049678,-3.00081510723727,0.00269258002699044,-0.709053407687181,-0.148770792206165,model 1
w4.marijuana,raceNon Hispanic Asian/Pacific Islander,-0.0935791910138125,0.173550840265401,-0.53920333010608,0.589746562810518,-0.433732587420662,0.246574205393037,model 1
w4.marijuana,raceHispanic,-0.321643732506748,0.126661657621653,-2.53939304558543,0.0111044992376005,-0.56989601966733,-0.073391445346165,model 1
w4.marijuana,raceMultiple Races or Other,-0.0669626610781513,0.166393065335304,-0.402436609621998,0.687362731712827,-0.393087076412567,0.259161754256264,model 1
w4.marijuana,pseudo.gpa,-0.116838472601124,0.0552634286236673,-2.11420962309034,0.0344973673287705,-0.225152802365711,-0.00852414283653566,model 1
w4.marijuana,sespc_al,0.157920565794541,0.0331061505022313,4.77012770735449,1.84109159192524e-06,0.0930337031434053,0.222807428445677,model 1
w4.marijuana,nhood1_d,-0.00841485401465175,0.00446925537428252,-1.88283132422314,0.0597232305372802,-0.0171744335859576,0.000344725556654067,model 1
w4.marijuana,w1.marijuana,1.42760787430949,0.111943538737517,12.7529278635448,3.00252851367937e-37,1.20820257008199,1.64701317853699,model 1
,,,,,,,,
w4.marijuana,(Intercept),0.66743226537703,0.209166773231171,3.19090960321591,0.0014182564703869,0.257472923081477,1.07739160767258,model 2
w4.marijuana,w4.GE_male_std,0.336916594676245,0.0396332088679255,8.500865922792,1.88181622703687e-17,0.259236932703358,0.414596256649133,model 2
w4.marijuana,raceNon Hispanic Black/Af-Am,-0.368797277885032,0.141775289098393,-2.60128037989105,0.00928765116701717,-0.646671738415638,-0.0909228173544271,model 2
w4.marijuana,raceNon Hispanic Asian/Pacific Islander,-0.0278334137021785,0.170582487805414,-0.163166888115318,0.87038703624052,-0.362168946194032,0.306502118789675,model 2
w4.marijuana,raceHispanic,-0.294414299374699,0.130220266862522,-2.26089460932776,0.0237657840232311,-0.549641332482437,-0.0391872662669603,model 2
w4.marijuana,raceMultiple Races or Other,-0.0614860030292,0.170424038006525,-0.360782456209879,0.718262078677731,-0.395510979621875,0.272538973563475,model 2
w4.marijuana,pseudo.gpa,-0.0953953108228161,0.0544402935833158,-1.75229236552192,0.0797235481298095,-0.202096325553902,0.0113057039082698,model 2
w4.marijuana,sespc_al,0.157547764929585,0.0335314945630618,4.69850112506286,2.62077746138876e-06,0.0918272432381835,0.223268286620987,model 2
w4.marijuana,nhood1_d,-0.00805362902854725,0.00454896448937817,-1.7704312810866,0.0766553225916951,-0.0169694355946801,0.0008621775375856,model 2
w4.marijuana,w1.marijuana,1.44131882152086,0.113888550509658,12.6555199365596,1.0428287749637e-36,1.21810136427046,1.66453627877126,model 2
,,,,,,,,
w4.marijuana,(Intercept),0.725270489177751,0.201967390443364,3.59102767820894,0.000329376651079048,0.329421677857219,1.12111930049828,model 3
w4.marijuana,delta_w1_w4_GE,0.124591915500782,0.0298320631648022,4.17644313812608,2.96102716875477e-05,0.0661221461132456,0.183061684888318,model 3
w4.marijuana,raceNon Hispanic Black/Af-Am,-0.367082514802367,0.141584713369745,-2.59267053671069,0.00952339529368484,-0.644583453768495,-0.0895815758362399,model 3
w4.marijuana,raceNon Hispanic Asian/Pacific Islander,-0.0856380330558806,0.167042657102703,-0.512671640533277,0.608181030613157,-0.413035624859053,0.241759558747292,model 3
w4.marijuana,raceHispanic,-0.345549076212519,0.131822985892007,-2.62131125216357,0.00875922505916346,-0.603917380895385,-0.0871807715296527,model 3
w4.marijuana,raceMultiple Races or Other,-0.0419684587105109,0.164844197623129,-0.254594697997561,0.799036154662227,-0.365057149112247,0.281120231691226,model 3
w4.marijuana,pseudo.gpa,-0.12165439319316,0.053741178117114,-2.26370908594612,0.0235920132945811,-0.226985166789455,-0.0163236195968642,model 3
w4.marijuana,sespc_al,0.15118378965718,0.0333820576374021,4.52889367394149,5.92933250041406e-06,0.0857561589580321,0.216611420356329,model 3
w4.marijuana,nhood1_d,-0.00753529693762994,0.00446898430827224,-1.68613188542234,0.0917703997701849,-0.0162943452293182,0.0012237513540583,model 3
w4.marijuana,w1.marijuana,1.46569270982226,0.112295913088327,13.0520574570636,6.18540977880449e-39,1.2455967645581,1.68578865508642,model 3
,,,,,,,,
w4.marijuana,(Intercept),0.67195412307212,0.210692350640036,3.18926681975342,0.00142634159249609,0.259004703999565,1.08490354214468,model 4
w4.marijuana,w1.GE_male_std,0.0804202948076841,0.0373710487408766,2.15194107517031,0.0314019956091257,0.00717438521107497,0.153666204404293,model 4
w4.marijuana,w4.GE_male_std,0.326244191755135,0.0401722800808206,8.12112708312251,4.61874079847676e-16,0.247507969619871,0.404980413890399,model 4
w4.marijuana,raceNon Hispanic Black/Af-Am,-0.386392049558673,0.142585748460197,-2.70989249438582,0.00673050195271523,-0.665854981249346,-0.106929117867999,model 4
w4.marijuana,raceNon Hispanic Asian/Pacific Islander,-0.0228576717090201,0.17240613479356,-0.132580384894017,0.894525246043985,-0.360767486618156,0.315052143200116,model 4
w4.marijuana,raceHispanic,-0.282818937728466,0.128262254026889,-2.20500520495435,0.0274537292919795,-0.534208336197096,-0.0314295392598368,model 4
w4.marijuana,raceMultiple Races or Other,-0.0714165984626092,0.171248484975096,-0.417034921348326,0.676652864921596,-0.407057461420847,0.264224264495628,model 4
w4.marijuana,pseudo.gpa,-0.0917099425532087,0.0550611508093315,-1.66560163028169,0.095792786223361,-0.199627815086827,0.0162079299804095,model 4
w4.marijuana,sespc_al,0.160177960992785,0.0332996665487964,4.81019714591028,1.50781503120157e-06,0.0949118138599505,0.225444108125619,model 4
w4.marijuana,nhood1_d,-0.00833170561231747,0.00452611099565342,-1.84080894620541,0.065649561350485,-0.0172027201538289,0.000539308929193955,model 4
w4.marijuana,w1.marijuana,1.4278369744987,0.115025352957881,12.4132370628024,2.21512447000344e-35,1.20239142539224,1.65328252360515,model 4
,,,,,,,,
w4.marijuana,(Intercept),0.435010735331381,0.216180689518516,2.01225528653947,0.0441930332196521,0.0113043697220541,0.858717100940709,model 5
w4.marijuana,delta_w1_w4_GE,0.176645875203394,0.0540732172752048,3.26679055001218,0.00108774124374586,0.070664316815784,0.282627433591005,model 5
w4.marijuana,above_school_avg,0.510324174918606,0.0940457177643924,5.42634143318565,5.75208787272685e-08,0.325997955200178,0.694650394637034,model 5
w4.marijuana,raceNon Hispanic Black/Af-Am,-0.368061784478509,0.138993260146894,-2.64805490632801,0.00809563755291047,-0.640483568460228,-0.09564000049679,model 5
w4.marijuana,raceNon Hispanic Asian/Pacific Islander,-0.0329384707718409,0.169839641362799,-0.193938650055673,0.846223919830962,-0.365818050990126,0.299941109446444,model 5
w4.marijuana,raceHispanic,-0.313130557241474,0.131126289716786,-2.38800745386598,0.0169399982042661,-0.57013336251274,-0.056127751970209,model 5
w4.marijuana,raceMultiple Races or Other,-0.0531061735004872,0.167736466871018,-0.316604817611446,0.751543479784438,-0.381863607461679,0.275651260460705,model 5
w4.marijuana,pseudo.gpa,-0.105503703954375,0.0553254810257577,-1.90696406065148,0.0565252416046031,-0.213939654192215,0.00293224628346379,model 5
w4.marijuana,sespc_al,0.153014943962355,0.0328231808666802,4.66179510705757,3.13463182648988e-06,0.0886826916056181,0.217347196319093,model 5
w4.marijuana,nhood1_d,-0.00818093231165181,0.00450124945245068,-1.81748032364608,0.0691435984604946,-0.0170032191238858,0.000641354500582149,model 5
w4.marijuana,w1.marijuana,1.44239112744318,0.112536396620654,12.8171078047336,1.31515267186659e-37,1.22182384311678,1.66295841176957,model 5
w4.marijuana,delta_w1_w4_GE:above_school_avg,0.116406088439919,0.0729592142860632,1.59549536791208,0.11060150500838,-0.0265913439011054,0.259403520780943,model 5
,,,,,,,,
w4.drunk,(Intercept),0.85917884309959,0.195015176314738,4.40570246549913,1.0544161264167e-05,0.476956121083974,1.24140156511521,model 0
w4.drunk,w1.GE_male_std,0.119624257521208,0.0387516843062675,3.08694343646529,0.00202226073147549,0.0436723519406573,0.195576163101758,model 0
w4.drunk,raceNon Hispanic Black/Af-Am,-0.829807157063314,0.103035250671503,-8.05362389721269,8.03779546774164e-16,-1.03175253751752,-0.627861776609112,model 0
w4.drunk,raceNon Hispanic Asian/Pacific Islander,-0.36971441305815,0.194973237668287,-1.8962315930105,0.057929427304037,-0.751854936837161,0.01242611072086,model 0
w4.drunk,raceHispanic,-0.23514070357577,0.118932847519946,-1.97708798266462,0.0480316859207132,-0.468244801293659,-0.00203660585788129,model 0
w4.drunk,raceMultiple Races or Other,-0.291617105097967,0.177175005410391,-1.64592688693585,0.0997788126255535,-0.638873734663023,0.0556395244670888,model 0
w4.drunk,pseudo.gpa,0.0146624391480893,0.054111522328944,0.270967042083132,0.786416380874617,-0.0913941957652759,0.120719074061454,model 0
w4.drunk,sespc_al,0.187131933902359,0.0328076885939394,5.7039048443336,1.17093460686342e-08,0.122830045842232,0.251433821962486,model 0
w4.drunk,nhood1_d,-0.0145839787581086,0.00432589691209682,-3.37131907080966,0.000748091595616398,-0.0230625809066514,-0.00610537660956584,model 0
,,,,,,,,
w4.drunk,(Intercept),0.518072387420221,0.200739422888785,2.58082034891197,0.00985658597697005,0.124630348280848,0.911514426559595,model 1
w4.drunk,w1.GE_male_std,0.0791712532488868,0.0390088896331639,2.02956951590794,0.0424003161713173,0.00271523449098772,0.155627272006786,model 1
w4.drunk,raceNon Hispanic Black/Af-Am,-0.736551318703214,0.10318974960193,-7.13783415062612,9.48129280571351e-13,-0.938799511496703,-0.534303125909725,model 1
w4.drunk,raceNon Hispanic Asian/Pacific Islander,-0.264705725167704,0.193494525222784,-1.36802694992496,0.171303640525439,-0.643948025810039,0.11453657547463,model 1
w4.drunk,raceHispanic,-0.196206034276215,0.121617407107934,-1.61330552050074,0.106678147778503,-0.43457177210091,0.0421597035484805,model 1
w4.drunk,raceMultiple Races or Other,-0.247635096080788,0.182170510541388,-1.35935885201643,0.17403290337312,-0.604682735787182,0.109412543625606,model 1
w4.drunk,pseudo.gpa,0.0605135602081668,0.0531258925431787,1.13905964326121,0.254678278399658,-0.0436112758230086,0.164638396239342,model 1
w4.drunk,sespc_al,0.176658757258872,0.0343169135378516,5.14786264399964,2.63471300825111e-07,0.109398842664108,0.243918671853636,model 1
w4.drunk,nhood1_d,-0.0149594854335427,0.00452912621493302,-3.30295176677119,0.000956728423929313,-0.0238364096962477,-0.00608256117083781,model 1
w4.drunk,w1.drunk,0.749573499284353,0.0975435316828703,7.68450235861191,1.53592847144306e-14,0.558391690261085,0.94075530830762,model 1
,,,,,,,,
w4.drunk,(Intercept),0.435760236247497,0.200471747753583,2.17367405198227,0.0297296227029374,0.0428428307326773,0.828677641762318,model 2
w4.drunk,w4.GE_male_std,0.282389995439736,0.0344107713053741,8.20644189965118,2.27839722571966e-16,0.214946123000959,0.349833867878514,model 2
w4.drunk,raceNon Hispanic Black/Af-Am,-0.688444776295457,0.10431514771815,-6.59966257398756,4.12094628460994e-11,-0.892898708865006,-0.483990843725908,model 2
w4.drunk,raceNon Hispanic Asian/Pacific Islander,-0.223741771073546,0.186637298526954,-1.19880523796391,0.230603685375328,-0.589544154358226,0.142060612211135,model 2
w4.drunk,raceHispanic,-0.16416833502017,0.120720857883285,-1.35990033452952,0.173861465128046,-0.400776868654186,0.0724401986138465,model 2
w4.drunk,raceMultiple Races or Other,-0.255655629780156,0.180445111219208,-1.41680552081891,0.156539795146617,-0.609321548956128,0.0980102893958156,model 2
w4.drunk,pseudo.gpa,0.0847679158138848,0.0523075137484208,1.62056862846868,0.105110184853947,-0.0177529272538537,0.187288758881623,model 2
w4.drunk,sespc_al,0.176884919739246,0.034610472934066,5.11073396992341,3.20909607453991e-07,0.109049639300578,0.244720200177914,model 2
w4.drunk,nhood1_d,-0.0149354280242406,0.0044555041748881,-3.35212973391855,0.000801924303984363,-0.0236680557399891,-0.00620280030849209,model 2
w4.drunk,w1.drunk,0.729935224146868,0.0962964254305808,7.58008639347752,3.45324932920922e-14,0.541197698462983,0.918672749830753,model 2
,,,,,,,,
w4.drunk,(Intercept),0.47796645776045,0.197213598940726,2.42359786712328,0.0153676119014381,0.0914349065751006,0.864498008945799,model 3
w4.drunk,delta_w1_w4_GE,0.115069296808714,0.0283095286739351,4.06468430237978,4.809751990803e-05,0.0595836401884977,0.170554953428931,model 3
w4.drunk,raceNon Hispanic Black/Af-Am,-0.676676401210415,0.101612881192519,-6.65935650351618,2.75029077344858e-11,-0.875833988713099,-0.477518813707731,model 3
w4.drunk,raceNon Hispanic Asian/Pacific Islander,-0.267523524068446,0.177474536920732,-1.50739102470759,0.131710457998148,-0.615367224606004,0.080320176469112,model 3
w4.drunk,raceHispanic,-0.202965644785673,0.120060983239302,-1.69052126102555,0.0909282742405071,-0.438280847883173,0.0323495583118263,model 3
w4.drunk,raceMultiple Races or Other,-0.227274388497625,0.182113161712554,-1.24798442001876,0.212036762823081,-0.58420962656495,0.1296608495697,model 3
w4.drunk,pseudo.gpa,0.0601238036098203,0.0515032360366821,1.16737914423471,0.243057289704841,-0.040820684109342,0.161068291328983,model 3
w4.drunk,sespc_al,0.171882607047851,0.0342334518278382,5.02089616648234,5.14309575076754e-07,0.104786274398801,0.2389789396969,model 3
w4.drunk,nhood1_d,-0.0144118959346359,0.0044721993093957,-3.22255224724842,0.00127053991797943,-0.0231772455127364,-0.00564654635653546,model 3
w4.drunk,w1.drunk,0.786895000941765,0.0948929688157998,8.29244791012109,1.10941257773621e-16,0.600908199676715,0.972881802206815,model 3
,,,,,,,,
w4.drunk,(Intercept),0.439768939310438,0.201005417046128,2.18784620719708,0.0286808067697369,0.045805561202574,0.833732317418301,model 4
w4.drunk,w1.GE_male_std,0.044596779657679,0.0405165513377598,1.10070522256213,0.271024972527491,-0.0348142017420984,0.124007761057456,model 4
w4.drunk,w4.GE_male_std,0.276622959173348,0.0346872405793316,7.97477558183667,1.52657952986545e-15,0.208637216914782,0.344608701431914,model 4
w4.drunk,raceNon Hispanic Black/Af-Am,-0.700445015702753,0.104971652429357,-6.67270638779488,2.51128509923324e-11,-0.906185673861948,-0.494704357543557,model 4
w4.drunk,raceNon Hispanic Asian/Pacific Islander,-0.2193189893445,0.19039109944373,-1.15193929750545,0.249346018403553,-0.592478687231194,0.153840708542194,model 4
w4.drunk,raceHispanic,-0.159670934804236,0.121508662707054,-1.31407038187218,0.188822520219256,-0.397823537519687,0.0784816679112146,model 4
w4.drunk,raceMultiple Races or Other,-0.261760193059252,0.180358430855342,-1.45133328016809,0.146687078472023,-0.615256221843879,0.0917358357253748,model 4
w4.drunk,pseudo.gpa,0.0867667314271202,0.0527611407613906,1.64451962514454,0.100068913907577,-0.0166432042484535,0.190176667102694,model 4
w4.drunk,sespc_al,0.178188587733764,0.0345195490704676,5.16196162846777,2.44375390173456e-07,0.110531514793085,0.245845660674444,model 4
w4.drunk,nhood1_d,-0.0150690493152995,0.00446352362331852,-3.37604336550952,0.000735363276281152,-0.0238173948611475,-0.00632070376945149,model 4
w4.drunk,w1.drunk,0.71808863330621,0.0970133036582313,7.40196041396517,1.34188508107529e-13,0.527946052114829,0.908231214497591,model 4
,,,,,,,,
w4.drunk,(Intercept),0.189265015911891,0.224485201475477,0.843106871490446,0.399168676045992,-0.25071789404226,0.629247925866043,model 5
w4.drunk,delta_w1_w4_GE,0.193308784518182,0.0480861615323823,4.02005022563515,5.81857353208381e-05,0.0990616397599372,0.287555929276427,model 5
w4.drunk,above_school_avg,0.466028639760692,0.0963421258531014,4.83722603828853,1.31663672116e-06,0.277201542894589,0.654855736626796,model 5
w4.drunk,raceNon Hispanic Black/Af-Am,-0.682821150463346,0.105906219041707,-6.44741316083094,1.13775321474963e-10,-0.890393525523901,-0.47524877540279,model 5
w4.drunk,raceNon Hispanic Asian/Pacific Islander,-0.234915190046294,0.183714131331968,-1.27869962067211,0.201002853332723,-0.594988270908012,0.125157890815425,model 5
w4.drunk,raceHispanic,-0.18183992774322,0.120810931802409,-1.50516120544973,0.132282636411202,-0.418625003014666,0.054945147528227,model 5
w4.drunk,raceMultiple Races or Other,-0.250190158417447,0.179674030899247,-1.39246699795889,0.163781028532221,-0.602344787937108,0.101964471102214,model 5
w4.drunk,pseudo.gpa,0.0781732679202293,0.0531986747882003,1.46945893354412,0.141708352609673,-0.0260942186899022,0.182440754530361,model 5
w4.drunk,sespc_al,0.172606026217119,0.0346038949694682,4.98805196263059,6.09911659273246e-07,0.104783638352154,0.240428414082083,model 5
